galaxy_id,c,mB,t0,x0,x1,z,random_Hosting,rand_host,zbin,dec,diskMassStellar,morphology/diskHalfLightRadiusArcsec,morphology/diskMinorAxisArcsec,morphology/positionAngle,morphology/spheroidHalfLightRadiusArcsec,morphology/spheroidMinorAxisArcsec,position_x,position_y,position_z,ra,z,size_bulge_true,size_disk_true,totalMassStellar,zbin_gals,snid
71,-0.069404533329642,-19.184509934324655,62476.77670871175,0.008140299702900158,-0.6664569970455397,0.022319221813680477,0.6152637715280388,0.831205255690418,1,-26.718668450790233,19144099840.0,14.765130833412444,3.6792221069335938,1.1659972667694092,9.574749012418929,6.455341339111328,15.935124397277832,46.308536529541016,-24.651126861572266,71.0112648781992,0.018356279471877717,9.574748992919922,14.765130996704102,28274200576.0,0,36
71,-0.069404533329642,-19.184509934324655,62476.77670871175,0.008140299702900158,-0.6664569970455397,0.022319221813680477,0.6152637715280388,0.831205255690418,1,-36.23654285860326,22442644.0,4.770848531826997,3.8753442764282227,17.029476165771484,2.854152376981195,2.84387469291687,32.567649841308594,40.19493865966797,-37.913394927978516,50.98413677619537,0.021487043210623436,2.8541524410247803,4.770848751068115,369923648.0,1,36
71,-0.069404533329642,-19.184509934324655,62476.77670871175,0.008140299702900158,-0.6664569970455397,0.022319221813680477,0.6152637715280388,0.831205255690418,1,-40.86455060080479,787059712.0,19.27123081877752,14.357868194580078,13.651844024658203,13.614132888728033,13.309144020080566,21.021568298339844,45.20075988769531,-43.127403259277344,65.05822172236584,0.022085451133443904,13.61413288116455,19.271230697631836,107524243456.0,1,36
71,-0.069404533329642,-19.184509934324655,62476.77670871175,0.008140299702900158,-0.6664569970455397,0.022319221813680477,0.6152637715280388,0.831205255690418,1,-42.056486999227616,95611032.0,7.0507647223078935,3.1001977920532227,17.538846969604492,4.227068661125078,3.947570323944092,7.204971790313721,25.718948364257812,-24.096702575683594,74.3501800651543,0.012028155883505606,4.2270684242248535,7.050764560699463,215432288.0,0,36
101,-0.11684160107373523,-19.483019982777567,61171.381392818315,0.021268542190265756,0.782690496373287,0.01587651708150186,0.6824414249034403,0.5172978838465893,0,-27.805547371038585,1743508.875,0.9235511428285131,0.4193446636199951,25.70290184020996,0.7309655661162855,0.7026780247688293,35.41887108305306,46.86031070569293,-30.97734619336864,52.91657361791184,0.02225073048599074,0.7309655547142029,0.9235511422157288,1743508.875,1,0
101,-0.11684160107373523,-19.483019982777567,61171.381392818315,0.021268542190265756,0.782690496373287,0.01587651708150186,0.6824414249034403,0.5172978838465893,0,-34.276606505285,55245516800.0,7.0449376206898915,6.321542739868164,98.87224578857422,6.420304778049112,6.39739990234375,23.295764923095703,37.18583297729492,-29.906850814819336,57.93413919174693,0.017776524037952095,6.420304775238037,7.044937610626221,68984758272.0,0,0
101,-0.11684160107373523,-19.483019982777567,61171.381392818315,0.021268542190265756,0.782690496373287,0.01587651708150186,0.6824414249034403,0.5172978838465893,0,-33.86769452842876,36965032.0,1.0164298990547214,0.9950743317604065,17.183067321777344,0.8042694510143162,0.8021684885025024,18.172975540161133,52.9653434753418,-37.58213424682617,71.06235747958688,0.02259772768264283,0.8042694330215454,1.0164299011230469,66326312.0,1,0
101,-0.11684160107373523,-19.483019982777567,61171.381392818315,0.021268542190265756,0.782690496373287,0.01587651708150186,0.6824414249034403,0.5172978838465893,0,-25.271422061550837,44431404.0,1.016312154263505,0.40073254704475403,152.68972778320312,0.8046512811027087,0.7258549928665161,27.536712646484375,52.12369918823242,-27.82976531982422,62.15271047435096,0.02184074196234177,0.8046512603759766,1.0163121223449707,61773876.0,1,0
101,-0.11684160107373523,-19.483019982777567,61171.381392818315,0.021268542190265756,0.782690496373287,0.01587651708150186,0.6824414249034403,0.5172978838465893,0,-30.115870116675495,75876632.0,1.3723654508276666,0.7123494148254395,81.40064239501953,1.081645688498896,0.9795498847961426,17.61410140991211,45.296669006347656,-28.19092845916748,68.75088975572928,0.018812460577517245,1.0816457271575928,1.3723654747009277,117081544.0,0,0
101,-0.11684160107373523,-19.483019982777567,61171.381392818315,0.021268542190265756,0.782690496373287,0.01587651708150186,0.6824414249034403,0.5172978838465893,0,-39.80814948812653,434608160.0,4.162867521810648,2.802051544189453,142.85816955566406,3.2678153445820626,3.167208671569824,14.016045570373535,15.169249534606934,-17.212594985961914,47.262761614096576,0.008984170105716007,3.267815351486206,4.162867546081543,434608160.0,0,0
101,-0.11684160107373523,-19.483019982777567,61171.381392818315,0.021268542190265756,0.782690496373287,0.01587651708150186,0.6824414249034403,0.5172978838465893,0,-41.552084313812486,2844951552.0,5.3989383997408655,3.974771738052368,62.401649475097656,4.729275570977404,4.1723551750183105,22.90704345703125,36.2910270690918,-38.038352966308594,57.739713103648256,0.019202950285051743,4.729275703430176,5.398938179016113,55129137152.0,0,0
101,-0.11684160107373523,-19.483019982777567,61171.381392818315,0.021268542190265756,0.782690496373287,0.01587651708150186,0.6824414249034403,0.5172978838465893,0,-39.156155955562554,805566272.0,2.374844019798885,2.324782133102417,62.69630432128906,1.884062721017805,1.86013925075531,14.736160278320312,51.83559036254883,-43.88261413574219,74.13026288338993,0.023290135146952905,1.8840627670288086,2.3748440742492676,3274648832.0,1,0
215,-0.028268354774455676,-19.12064195326574,59870.70599108307,0.003678716662199234,-0.9750277576723959,0.032018964382357934,0.8055257733715755,0.2879344409672464,1,-30.425375716884503,42862464.0,2.5564079084660896,2.381761074066162,98.5439682006836,1.4803046472721557,1.4777880907058716,59.191593170166016,63.85981369018555,-51.13732147216797,47.1725970852933,0.03391492590891733,1.4803045988082886,2.556407928466797,67290960.0,1,19
215,-0.028268354774455676,-19.12064195326574,59870.70599108307,0.003678716662199234,-0.9750277576723959,0.032018964382357934,0.8055257733715755,0.2879344409672464,1,-35.31466972474419,380139.25,0.9469307904437447,0.3320032060146332,145.2907257080078,0.7221903250261167,0.6497610807418823,27.089853313035245,46.37302765826026,-38.046506024776264,59.70769689439146,0.02205190256916382,0.7221903204917908,0.9469307661056519,402999.09375,1,19
215,-0.028268354774455676,-19.12064195326574,59870.70599108307,0.003678716662199234,-0.9750277576723959,0.032018964382357934,0.8055257733715755,0.2879344409672464,1,-32.70388726859069,3604052.5,0.8228719839868401,0.771531343460083,139.22607421875,0.6301708521450528,0.6274304389953613,20.369786603092123,55.419363290317094,-37.91144948394084,69.81873206445574,0.023516061809511074,0.6301708817481995,0.8228719830513,8874022.0,1,19
215,-0.028268354774455676,-19.12064195326574,59870.70599108307,0.003678716662199234,-0.9750277576723959,0.032018964382357934,0.8055257733715755,0.2879344409672464,1,-33.96539652021778,725781.0,1.1929622685561025,0.8445802330970764,106.8319091796875,0.903958566777077,0.8488447070121765,8.316365094052294,16.094058519902855,-12.203320185411595,62.67301354728641,0.007296592327277957,0.9039585590362549,1.1929622888565063,1007034.0,0,19
215,-0.028268354774455676,-19.12064195326574,59870.70599108307,0.003678716662199234,-0.9750277576723959,0.032018964382357934,0.8055257733715755,0.2879344409672464,1,-28.865370915518866,18484652032.0,12.182423008344472,4.251605987548828,56.291786193847656,11.122798088262593,8.243695259094238,15.186067581176758,51.0503044128418,-29.35974884033203,73.43369980206657,0.020369545950316568,11.122797966003418,12.182422637939453,241321885696.0,1,19
215,-0.028268354774455676,-19.12064195326574,59870.70599108307,0.003678716662199234,-0.9750277576723959,0.032018964382357934,0.8055257733715755,0.2879344409672464,1,-42.55643555593727,255790.671875,1.3890622994679158,1.016195297241211,3.524484395980835,1.0495100813292073,1.006967306137085,12.376270470969065,14.698003980203472,-17.64184676750677,49.9013642899736,0.00871630985350669,1.04951012134552,1.3890622854232788,355539.75,0,19
215,-0.028268354774455676,-19.12064195326574,59870.70599108307,0.003678716662199234,-0.9750277576723959,0.032018964382357934,0.8055257733715755,0.2879344409672464,1,-47.27239680796936,42794504.0,1.4455702447397105,1.0846521854400635,136.60206604003906,1.0964660211570736,1.0851447582244873,17.179054260253906,34.617401123046875,-41.83940124511719,63.60686948239329,0.019071617990603734,1.096466064453125,1.4455702304840088,52649684.0,0,19
215,-0.028268354774455676,-19.12064195326574,59870.70599108307,0.003678716662199234,-0.9750277576723959,0.032018964382357934,0.8055257733715755,0.2879344409672464,1,-42.78510776092344,1443743.875,1.1314925263562654,0.9119845032691956,156.54298400878906,0.8588011607128988,0.853124737739563,6.455948500674027,16.713994502823223,-16.58314046809945,68.88044476166395,0.008156895694801927,0.8588011860847473,1.1314924955368042,1443743.875,0,19
334,0.060514288913407925,-18.240911361254355,61454.56014261997,0.001533494824836804,-2.476193881206112,0.033126589233066606,0.2660182007894476,0.30040968936648094,1,-27.99650702576845,7859273728.0,6.235923035175978,2.9031624794006348,105.341064453125,4.525388391633609,3.393813133239746,73.80370330810547,100.96683502197266,-66.48853302001953,53.83432545615231,0.047706798616727886,4.525388240814209,6.235922813415527,57720590336.0,2,13
334,0.060514288913407925,-18.240911361254355,61454.56014261997,0.001533494824836804,-2.476193881206112,0.033126589233066606,0.2660182007894476,0.30040968936648094,1,-33.772276272990766,3112992000.0,1.2354864042162899,0.38224226236343384,105.18064880371094,1.0052716326944298,0.87711501121521,57.32969284057617,90.55542755126953,-71.67388916015625,57.662527576313835,0.04338659959961014,1.0052716732025146,1.235486388206482,4627561984.0,2,13
334,0.060514288913407925,-18.240911361254355,61454.56014261997,0.001533494824836804,-2.476193881206112,0.033126589233066606,0.2660182007894476,0.30040968936648094,1,-31.66087253103811,4013875.0,1.6305546251215466,1.0661616325378418,69.55007934570312,1.107116940502106,1.0760300159454346,6.057787193816451,13.532368884041551,-9.1429828930229,65.88424553223398,0.005817034972995492,1.107116937637329,1.6305546760559082,4271475.5,0,13
334,0.060514288913407925,-18.240911361254355,61454.56014261997,0.001533494824836804,-2.476193881206112,0.033126589233066606,0.2660182007894476,0.30040968936648094,1,-32.962616015717515,109960352.0,1.8606772731206527,1.0829195976257324,35.532066345214844,1.1486302183878752,1.1006972789764404,46.067100524902344,94.55821228027344,-68.20901489257812,64.02546933335238,0.04217546832865503,1.1486302614212036,1.8606772422790527,154914080.0,2,13
334,0.060514288913407925,-18.240911361254355,61454.56014261997,0.001533494824836804,-2.476193881206112,0.033126589233066606,0.2660182007894476,0.30040968936648094,1,-30.64397916426192,430099.71875,1.3419006822937776,0.6010423898696899,160.79454040527344,0.916162821796215,0.8265444040298462,22.679898418037588,57.70331796304684,-36.731203928358354,68.54302782617448,0.02415514154006583,0.9161628484725952,1.3419007062911987,1217750.75,1,13
334,0.060514288913407925,-18.240911361254355,61454.56014261997,0.001533494824836804,-2.476193881206112,0.033126589233066606,0.2660182007894476,0.30040968936648094,1,-38.284589195209975,29045.56640625,1.465571419563069,0.33644309639930725,30.061437606811523,0.9986671590291484,0.597458004951477,25.773238381204486,32.59879308032322,-32.80118623346332,51.66941935672714,0.01772252233062682,0.9986671805381775,1.465571403503418,8795059.0,0,13
334,0.060514288913407925,-18.240911361254355,61454.56014261997,0.001533494824836804,-2.476193881206112,0.033126589233066606,0.2660182007894476,0.30040968936648094,1,-41.019337523673784,224381.0,1.3084528840815934,0.31258127093315125,75.71205139160156,0.894236351403888,0.7834545969963074,20.561011096772148,45.29495743258604,-43.27060858362743,65.58499246023513,0.022089907283302818,0.8942363262176514,1.308452844619751,605102.5,1,13
334,0.060514288913407925,-18.240911361254355,61454.56014261997,0.001533494824836804,-2.476193881206112,0.033126589233066606,0.2660182007894476,0.30040968936648094,1,-41.24666860369612,37410996224.0,14.933147532204545,8.635981559753418,110.06476593017578,9.587817719853897,7.573286533355713,18.268163681030273,78.43891906738281,-70.62175750732422,76.88970670171086,0.035991023860256384,9.587818145751953,14.933147430419922,80773087232.0,1,13
412,-0.03594324197304138,-19.648542681443402,62669.94942155476,0.007485398395875287,0.8432141473167928,0.02860282345247101,0.5541892920344543,0.2947444647173656,1,-30.64961274122483,11054234624.0,2.811290759644031,2.699805736541748,98.47357940673828,2.5449764113823505,2.527539014816284,55.99162673950195,78.47119903564453,-57.123008728027344,54.490968695450114,0.037661809595048924,2.5449764728546143,2.811290740966797,22145828864.0,1,18
412,-0.03594324197304138,-19.648542681443402,62669.94942155476,0.007485398395875287,0.8432141473167928,0.02860282345247101,0.5541892920344543,0.2947444647173656,1,-33.50168434334553,333885888.0,1.2317555344146967,0.8676949739456177,47.138118743896484,0.9008520269937372,0.8116073608398438,70.1465072631836,96.56163787841797,-79.0018081665039,54.00373977455668,0.048213089766329785,0.9008520245552063,1.2317554950714111,1082741760.0,2,18
412,-0.03594324197304138,-19.648542681443402,62669.94942155476,0.007485398395875287,0.8432141473167928,0.02860282345247101,0.5541892920344543,0.2947444647173656,1,-31.36267928889761,240669808.0,2.181068033704412,1.5928446054458618,145.2072296142578,1.4895276123705794,1.4827821254730225,23.998249053955078,57.52278518676758,-37.989505767822266,67.35432058395723,0.024468218961488618,1.4895275831222534,2.181067943572998,240669808.0,1,18
412,-0.03594324197304138,-19.648542681443402,62669.94942155476,0.007485398395875287,0.8432141473167928,0.02860282345247101,0.5541892920344543,0.2947444647173656,1,-29.43183373391389,1482374400.0,4.490659189451166,0.9476097822189331,61.432132720947266,2.6241024554893606,2.0097100734710693,63.61241149902344,100.70025634765625,-67.20198822021484,57.71937366198098,0.04604694779611542,2.6241023540496826,4.490659236907959,3531426560.0,2,18
412,-0.03594324197304138,-19.648542681443402,62669.94942155476,0.007485398395875287,0.8432141473167928,0.02860282345247101,0.5541892920344543,0.2947444647173656,1,-29.004118443999516,5365808.0,1.5928051497138365,0.9014026522636414,26.3968563079834,1.0576532872931326,1.0350197553634644,19.228228436770358,52.98852130586366,-31.251360282246573,70.05541323863127,0.021592882579085478,1.0576533079147339,1.5928051471710205,7562457.5,1,18
412,-0.03594324197304138,-19.648542681443402,62669.94942155476,0.007485398395875287,0.8432141473167928,0.02860282345247101,0.5541892920344543,0.2947444647173656,1,-39.39152758258726,749301888.0,0.975500101786212,0.9288456439971924,126.29296875,0.7857466427097299,0.7742981910705566,67.94173431396484,82.62330627441406,-87.84008026123047,50.569295160443,0.04660973328269748,0.7857466340065002,0.9755001068115234,2432657920.0,2,18
412,-0.03594324197304138,-19.648542681443402,62669.94942155476,0.007485398395875287,0.8432141473167928,0.02860282345247101,0.5541892920344543,0.2947444647173656,1,-39.69803509514517,10474963.0,2.4934120629734196,2.446955442428589,144.80018615722656,1.6371222347926961,1.636452078819275,10.305547471238832,21.715468001144387,-19.954310666455896,64.61230552398689,0.010442377759939517,1.6371222734451294,2.4934120178222656,10474963.0,0,18
412,-0.03594324197304138,-19.648542681443402,62669.94942155476,0.007485398395875287,0.8432141473167928,0.02860282345247101,0.5541892920344543,0.2947444647173656,1,-40.11914796080032,5658538496.0,3.7822351383466586,3.2328951358795166,85.84172058105469,2.5299777134890546,2.3592350482940674,34.87831497192383,100.16560363769531,-89.37506866455078,70.80155020368947,0.04670665552026458,2.529977798461914,3.7822351455688477,16995720192.0,2,18
502,-0.053712722207123705,-19.503824178887342,60622.45362877479,0.001883799679282382,0.18929451439706335,0.05244977034383212,0.048723328912129604,0.5290031815126929,2,-31.949876651844832,19137938.0,4.009185615589263,0.9544585347175598,59.85898971557617,2.253185201522527,1.416871190071106,71.42636108398438,84.63333129882812,-69.06671905517578,49.83728309545673,0.04392406209980167,2.253185272216797,4.009185791015625,1467172736.0,2,133
502,-0.053712722207123705,-19.503824178887342,60622.45362877479,0.001883799679282382,0.18929451439706335,0.05244977034383212,0.048723328912129604,0.5290031815126929,2,-37.635137132575025,648953728.0,2.627727326469699,2.39111328125,163.4249725341797,1.7031712676583985,1.6772295236587524,61.12392044067383,96.11784362792969,-87.83142852783203,57.54662263097117,0.0484538545961959,1.7031712532043457,2.6277272701263428,3479057920.0,2,133
502,-0.053712722207123705,-19.503824178887342,60622.45362877479,0.001883799679282382,0.18929451439706335,0.05244977034383212,0.048723328912129604,0.5290031815126929,2,-32.37491880788883,103809256.0,2.64106907750926,2.528432846069336,89.64535522460938,1.6851289958165352,1.6731866598129272,39.256202697753906,104.77082061767578,-70.93490600585938,69.45970860793481,0.044590003999507806,1.6851290464401245,2.641069173812866,2023429504.0,2,133
502,-0.053712722207123705,-19.503824178887342,60622.45362877479,0.001883799679282382,0.18929451439706335,0.05244977034383212,0.048723328912129604,0.5290031815126929,2,-32.88439111742339,31559694.0,6.959457981486278,6.584973335266113,105.7277603149414,3.2747203698670635,3.2669546604156494,37.81538391113281,68.71796417236328,-50.7120361328125,61.17608273633398,0.03135294855052477,3.2747204303741455,6.959457874298096,152079664.0,1,133
502,-0.053712722207123705,-19.503824178887342,60622.45362877479,0.001883799679282382,0.18929451439706335,0.05244977034383212,0.048723328912129604,0.5290031815126929,2,-29.709372132886813,2075970.0,2.921439367313095,0.9474620223045349,113.50923156738281,1.8205506467317265,1.72514009475708,18.153444221396132,52.30432630841818,-31.591677668224133,70.85946858765055,0.021354459189738953,1.8205506801605225,2.9214394092559814,2075970.0,1,133
502,-0.053712722207123705,-19.503824178887342,60622.45362877479,0.001883799679282382,0.18929451439706335,0.05244977034383212,0.048723328912129604,0.5290031815126929,2,-38.79955101777318,133516952.0,7.034181413316158,5.16213846206665,85.6794204711914,3.6692408254011992,3.43356990814209,60.82276153564453,72.09274291992188,-75.836181640625,49.84654932757185,0.040705565713085354,3.669240713119507,7.034181594848633,3126987776.0,2,133
502,-0.053712722207123705,-19.503824178887342,60622.45362877479,0.001883799679282382,0.18929451439706335,0.05244977034383212,0.048723328912129604,0.5290031815126929,2,-41.34062602453986,18670986.0,1.3375050355968612,0.8112926483154297,111.05368041992188,0.9089901774011795,0.8897896409034729,46.549381256103516,82.29268646240234,-83.17947387695312,60.50505322678259,0.04236689550715001,0.908990204334259,1.3375049829483032,273246432.0,2,133
502,-0.053712722207123705,-19.503824178887342,60622.45362877479,0.001883799679282382,0.18929451439706335,0.05244977034383212,0.048723328912129604,0.5290031815126929,2,-39.934877363935925,19676428.0,1.5459810908386762,0.5333800911903381,4.142280101776123,0.9643233148509585,0.9008854031562805,21.009469985961914,77.28585052490234,-67.04899597167969,74.79215119511208,0.03508959030857564,0.9643233418464661,1.5459810495376587,47094396.0,1,133
533,-0.05498456355064751,-18.906189863722858,61094.40630641761,0.0013532972509263416,-1.3532390256927278,0.04730489606190746,0.41648524791243813,0.5073041970751686,2,-27.70896476699059,11835129856.0,13.631287642331525,9.382984161376953,45.03763961791992,7.28303329325872,7.057412624359131,75.2702407836914,98.43901062011719,-65.08351516723633,52.59708569298081,0.04713885971390829,7.28303337097168,13.631287574768066,29914767360.0,2,85
533,-0.05498456355064751,-18.906189863722858,61094.40630641761,0.0013532972509263416,-1.3532390256927278,0.04730489606190746,0.41648524791243813,0.5073041970751686,2,-33.07240942525284,248941648.0,1.6929705218939786,1.1422480344772339,134.2267608642578,1.0837355853511164,1.0382137298583984,60.496334075927734,90.46129608154297,-70.86798858642578,56.22722395560827,0.04370279956092325,1.0837355852127075,1.6929705142974854,251716992.0,2,85
533,-0.05498456355064751,-18.906189863722858,61094.40630641761,0.0013532972509263416,-1.3532390256927278,0.04730489606190746,0.41648524791243813,0.5073041970751686,2,-35.79775469343244,491620640.0,3.5953315312977483,1.9241589307785034,79.73189544677734,2.1670768957474023,2.085017681121826,36.54487609863281,98.11358642578125,-75.50479888916016,69.570886311589,0.043437400591200354,2.167076826095581,3.5953314304351807,2926557952.0,2,85
533,-0.05498456355064751,-18.906189863722858,61094.40630641761,0.0013532972509263416,-1.3532390256927278,0.04730489606190746,0.41648524791243813,0.5073041970751686,2,-31.879721488001223,5308974080.0,4.609559945348014,4.443538665771484,127.9029312133789,3.0218682568581947,2.9493870735168457,49.880008697509766,81.84037017822266,-59.60989761352539,58.63855867128255,0.0379382772297615,3.0218682289123535,4.609560012817383,8847460352.0,1,85
533,-0.05498456355064751,-18.906189863722858,61094.40630641761,0.0013532972509263416,-1.3532390256927278,0.04730489606190746,0.41648524791243813,0.5073041970751686,2,-28.960798648170453,2267932.75,1.9371447757106992,1.0889455080032349,61.08260726928711,1.1861920855214891,1.1435984373092651,14.608442333438246,52.20818162355991,-30.002548557304383,74.36777651383419,0.02075464194683775,1.1861920356750488,1.9371447563171387,2852368.0,1,85
533,-0.05498456355064751,-18.906189863722858,61094.40630641761,0.0013532972509263416,-1.3532390256927278,0.04730489606190746,0.41648524791243813,0.5073041970751686,2,-39.60405879334047,8677716992.0,6.708738736512889,6.444376468658447,84.39659881591797,4.662736242532809,4.60197114944458,37.46258544921875,44.50322723388672,-48.131011962890625,49.909501609351466,0.02531379847568638,4.662736415863037,6.708738803863525,16430386176.0,1,85
533,-0.05498456355064751,-18.906189863722858,61094.40630641761,0.0013532972509263416,-1.3532390256927278,0.04730489606190746,0.41648524791243813,0.5073041970751686,2,-41.6757970399741,3294740736.0,2.641401881872992,1.578653335571289,21.938800811767578,1.9643275959755744,1.8578858375549316,46.177913665771484,84.73231506347656,-85.9039535522461,61.4102405370774,0.04347505057976424,1.9643275737762451,2.641401767730713,5997904896.0,2,85
533,-0.05498456355064751,-18.906189863722858,61094.40630641761,0.0013532972509263416,-1.3532390256927278,0.04730489606190746,0.41648524791243813,0.5073041970751686,2,-39.24374302234929,2109222400.0,3.4363815373648627,1.9342681169509888,20.389089584350586,2.2236695962778943,1.8837275505065918,27.09982681274414,89.26709747314453,-76.2041015625,73.1126878872989,0.040512032907115046,2.2236695289611816,3.4363815784454346,3787806720.0,2,85
554,0.009841398432350539,-18.967239059224305,60785.72209666414,0.004951561038667347,-0.049446266461635746,0.025796955182951727,0.056447992119413426,0.6862220852374669,1,-27.7532845874329,5393308.5,1.8532482195390712,0.6006502509117126,2.338005542755127,1.1166000765143795,1.0487322807312012,74.65497589111328,98.17021179199219,-64.89707565307617,52.74829443683789,0.04693271491492314,1.1166000366210938,1.8532482385635376,95855040.0,2,5
554,0.009841398432350539,-18.967239059224305,60785.72209666414,0.004951561038667347,-0.049446266461635746,0.025796955182951727,0.056447992119413426,0.6862220852374669,1,-37.82740773094088,2065361536.0,5.653340464692382,3.9902658462524414,51.5609245300293,4.615927097016989,4.345667362213135,30.677265167236328,51.38362503051758,-46.466068267822266,59.161778316551654,0.0254026689162403,4.615927219390869,5.6533403396606445,53117489152.0,1,5
554,0.009841398432350539,-18.967239059224305,60785.72209666414,0.004951561038667347,-0.049446266461635746,0.025796955182951727,0.056447992119413426,0.6862220852374669,1,-37.60373835472245,498081408.0,8.954643638113152,3.4769363403320312,6.234127998352051,4.610647449275879,3.6124725341796875,46.09992980957031,100.10446166992188,-84.88410186767578,65.27306768878495,0.0468460470461793,4.610647678375244,8.954643249511719,9582701568.0,2,5
